modality,vocal_channel,emotion,intensity,statement,repetition,actor,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,mfcc_14_mean,mfcc_14_std,mfcc_15_mean,mfcc_15_std,mfcc_16_mean,mfcc_16_std,mfcc_17_mean,mfcc_17_std,mfcc_18_mean,mfcc_18_std,mfcc_19_mean,mfcc_19_std,mfcc_20_mean,mfcc_20_std,mfcc_21_mean,mfcc_21_std,mfcc_22_mean,mfcc_22_std,mfcc_23_mean,mfcc_23_std,mfcc_24_mean,mfcc_24_std,mfcc_25_mean,mfcc_25_std,mfcc_26_mean,mfcc_26_std,mfcc_27_mean,mfcc_27_std,mfcc_28_mean,mfcc_28_std,mfcc_29_mean,mfcc_29_std,mfcc_30_mean,mfcc_30_std,mfcc_31_mean,mfcc_31_std,mfcc_32_mean,mfcc_32_std,mfcc_33_mean,mfcc_33_std,mfcc_34_mean,mfcc_34_std,mfcc_35_mean,mfcc_35_std,mfcc_36_mean,mfcc_36_std,mfcc_37_mean,mfcc_37_std,mfcc_38_mean,mfcc_38_std,mfcc_39_mean,mfcc_39_std,mfcc_40_mean,mfcc_40_std,mel_spectogram_mean,mel_spectogram_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,zero_crossing_rate_mean,zero_crossing_rate_std,rms_mean,rms_std,pitch_mean,pitch_std,file_path,emotion_label,intensity_label,statement_label,gender
3,1,5,1,1,2,14,-605.04694,166.05093,47.476833,59.43235,-9.615088,27.89889,6.7400126,20.488401,-5.050027,18.184275,-2.455464,11.995111,-14.211083,23.298233,3.2186136,14.1375475,-8.974826,13.313081,-4.625892,10.577956,-3.9941988,9.420227,-3.1720202,9.116115,-2.0450475,8.38334,-2.5761385,7.167642,-4.6337194,10.058131,-1.2765586,7.023692,-2.5624962,6.644677,-1.5847458,8.2189665,-2.3298264,10.412255,-0.8960838,10.65399,0.72070664,9.79408,0.92067677,8.652102,-0.20296013,12.901951,2.326118,9.291309,0.8666542,8.846121,2.9121192,8.905881,0.11078284,7.1220107,1.5903167,5.8986793,0.26137298,7.336893,1.618045,8.848434,1.6680714,8.832014,2.6341565,7.956006,2.6790526,8.92344,1.4455049,8.216156,0.27103636,8.321401,0.40797654,6.2396336,0.85785043,5.5071554,0.61032164,5.3336654,-1.2332032,4.33923,-0.14954843,5.0804744,0.02375648,0.37839857,5456.709474429821,4006.897672236959,4546.640827327955,2495.266157165795,10296.268857758621,7476.000683690202,0.0710729840158046,0.06794616313125629,0.0064220065,0.009899255,824.7155253767166,900.7364895074485,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_14/03-01-05-01-01-02-14.wav,angry,normal,kids_talking,female
3,1,7,1,1,2,14,-679.64386,168.22287,52.956005,62.380814,-0.8617862,16.861248,5.0480585,22.335262,-6.740588,18.743597,0.6533614,14.331686,-14.481857,21.776985,-0.4312022,10.370037,-14.223881,19.071796,-4.399508,12.429382,-4.549455,10.78013,-5.9375734,9.485012,-3.505414,8.082094,-0.38091567,5.951043,-5.2601027,8.416281,-3.7653358,6.383508,-0.6042707,6.2950206,-2.741236,7.23584,-4.389614,6.8264575,-3.9511526,7.52592,-3.555585,7.227624,-1.4020743,4.2772913,-3.716547,6.410287,-1.2590414,5.377706,-4.2136436,6.7372575,-1.1402406,5.0515246,-3.536654,7.0672765,-2.8553767,6.792594,-1.0949551,8.256811,0.012788745,7.10746,-3.0653481,7.8319902,-0.012115121,5.7143726,-1.5182203,7.580353,2.1541104,7.658947,2.175409,9.126901,3.4875174,9.397797,4.189236,9.726237,1.9208791,8.021506,2.5562546,8.271981,1.2370924,7.839622,0.0061567677,0.08785182,5564.33750019457,4336.904691945864,4540.980981021151,2487.0800820961576,10407.487170087976,7600.997843857069,0.05083279875366569,0.052027861881752915,0.003217199,0.0048141535,630.2065971702202,842.8661910519492,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_14/03-01-07-01-01-02-14.wav,disgust,normal,kids_talking,female
3,1,6,1,2,2,14,-673.2973,155.45557,46.399525,56.827282,-5.887792,20.035616,8.79814,22.948647,0.3826315,18.089905,3.561972,10.485873,-12.489609,17.74516,-2.5247946,9.863251,-17.740757,17.161089,-3.269824,8.635911,-1.162978,11.403235,-5.7099237,11.03085,-5.8532863,7.587336,-4.6639285,5.948737,-3.4889047,10.934459,-0.7502626,7.7421403,-4.6240463,6.5832057,-3.8741238,6.5899005,-4.389047,7.4464307,-4.6969175,7.138664,-4.5432444,7.450463,-0.82511294,5.9063525,-5.625915,10.037473,-0.45154783,6.7335362,-2.001249,6.963589,-0.09242239,5.731577,-0.69013196,6.05673,2.3787403,7.9228024,3.387678,9.188544,3.4972355,9.490244,2.6445405,10.753272,3.5172486,9.248073,3.0000374,8.58567,0.9428214,7.9147162,0.021179633,7.7914734,0.5232373,7.744428,0.68839407,6.663539,2.039886,5.694273,2.784547,8.648098,1.4789537,7.588838,0.004637737,0.073237225,6493.353593102455,3521.7710639320276,5413.136726078533,1801.3899115840004,12481.581289556962,6342.280488873897,0.08748732941060126,0.08072430811379062,0.0030537078,0.0043342616,455.36894202466755,585.6072462273153,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_14/03-01-06-01-02-02-14.wav,fearful,normal,dogs_sitting,female
3,1,6,1,1,2,14,-700.0156,171.03026,54.19821,49.76268,-8.732887,28.432884,14.826685,23.303804,-3.705454,19.912386,4.135906,13.7792015,-9.573526,18.650805,3.9449723,11.491349,-12.830865,14.304209,-1.5893673,7.527267,-1.7431928,11.18378,-3.177257,10.156977,-3.8016114,6.551226,-3.7482977,6.2120023,-3.7218368,11.297435,-0.20762275,8.848749,-3.796611,7.30398,-1.3368391,6.938476,-4.3820043,7.2808056,-3.62512,6.6502433,-2.3746657,6.3469496,-1.7825574,5.88527,-4.3977523,8.304726,-0.3830374,6.080031,-3.0122252,5.873926,-0.20353815,6.6662326,-0.8952452,7.4743633,2.6474242,8.779889,1.9947823,7.10916,1.6654336,6.8502326,0.1849664,6.200331,2.6552782,7.051556,-0.13720503,7.4555683,1.9957137,7.4819317,0.7791896,6.4776044,0.43306392,6.5722528,-1.0100881,4.412042,0.8851524,4.202461,0.98635316,3.9014242,0.2548328,4.9173794,0.0015488382,0.023511827,6563.667771864021,3516.2353222297065,5341.980168780383,1838.43928108467,12569.076492537313,6101.2386208240305,0.0961943213619403,0.08268767311170123,0.0017506144,0.0024476415,620.3587110377916,713.9080190740507,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_14/03-01-06-01-01-02-14.wav,fearful,normal,kids_talking,female
3,1,7,2,1,1,14,-546.69196,130.22404,52.186043,62.18038,-18.85182,27.931028,7.9337087,24.21843,-5.475398,21.648773,-7.516504,18.60676,-19.257215,22.115183,-2.576894,12.815997,-18.692198,16.493576,-10.853339,12.926417,-3.9427247,9.834822,-2.3127542,10.556476,-4.3128796,7.9326615,-1.495707,7.735151,-2.1300194,10.076599,-5.2501545,11.236818,-2.6215687,6.5759406,-2.8564591,8.004293,-6.3082004,7.8637013,-5.0991583,8.265539,-4.4435377,8.623624,-1.1140405,6.516137,-4.888178,7.343618,-2.2006156,7.641112,-0.586841,6.7152495,-1.439331,6.395181,-1.7203035,8.426163,1.5224235,12.883379,-1.2597978,11.640738,0.8435001,11.905143,-0.3956297,10.146578,-0.74029243,8.59985,0.3097589,8.996902,2.3390489,12.53824,2.902145,12.837003,4.3163457,11.478179,3.5786166,9.680991,3.080675,10.12772,1.9743408,10.958695,0.7787126,8.926116,0.0394062,0.7561601,5031.936879849393,3542.5197394282336,4093.5843397030244,2016.8772455212445,9049.535472972973,6365.704067420503,0.1131862331081081,0.11751139099485164,0.0084486315,0.012111815,571.2323462857573,735.6302054461976,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_14/03-01-07-02-01-01-14.wav,disgust,strong,kids_talking,female
3,1,7,1,2,1,14,-682.0326,189.6414,42.18208,68.30954,1.4682144,24.470724,13.034567,23.886356,-8.128888,19.903828,5.976802,14.805636,-10.374999,17.157497,2.976326,10.101918,-11.283821,17.156736,-1.3909936,7.9815335,-5.1539392,10.015913,-5.692413,10.116627,-3.509358,7.793732,-2.022541,5.808553,-4.0660963,9.97507,-3.5025792,7.1627054,-4.50288,7.260074,-3.3890166,5.590593,-4.848287,7.2146463,-3.5019329,7.041798,-3.8110156,6.7887015,-1.3585162,4.3905296,-6.1614223,7.448837,-2.2639356,4.777793,-5.1376657,7.1730824,-1.6440145,4.27965,-4.0152082,6.0931425,-0.21225767,5.7466235,-1.0522758,5.547576,1.1984919,7.849573,-0.48680562,6.5845304,1.1446677,6.9928813,0.0019865986,7.3794127,1.430191,7.822907,-0.40494245,6.785744,1.4619557,5.964386,0.60935646,4.9637566,1.0781618,5.505486,0.6785343,5.6609864,1.2517782,6.0799694,0.003976529,0.048334714,6027.181574427536,4216.77536417286,4636.628046871265,2446.532726298286,11028.111645299145,7431.000565314068,0.08664140402421652,0.10988497293197923,0.0033808998,0.00434878,607.4259639493338,839.557536048517,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_14/03-01-07-01-02-01-14.wav,disgust,normal,dogs_sitting,female
3,1,6,1,1,1,14,-744.66705,167.36574,54.15869,49.615883,-0.4014255,28.475,19.561022,22.127853,3.4543917,15.806287,5.84006,10.594988,-9.483125,17.292154,1.6419655,9.522118,-12.607883,14.955436,-2.4720776,8.264152,-4.3929615,9.662536,-4.4929757,9.2304325,-4.4662557,6.304021,-5.1092196,6.164033,-4.2363753,9.993505,0.5502827,5.789061,-4.347763,6.509888,-1.4808315,5.4031363,-2.9851162,7.2982516,-3.2902236,6.3631654,-3.636222,7.212914,-0.4988723,5.9583316,-4.8640943,9.1773405,-0.86195123,5.6977425,-3.354451,6.6099114,-0.9465922,5.497391,-2.6391616,6.437455,-0.63048613,9.008684,-0.46224,6.1143036,-0.58196336,6.463277,0.4757309,6.7228637,1.4875991,7.1399617,1.2073874,7.9430265,2.0902393,8.891254,1.1725849,7.0160985,1.459724,5.9801803,0.5045068,5.1272106,0.8231058,5.176815,0.35081488,4.6753855,0.77494085,5.2368603,0.0010262827,0.013392059,5671.8159801018755,3637.4103009053506,4931.830332671352,2323.487978747191,11240.061313291139,6771.4804792733,0.07639747329905064,0.0661475427191386,0.0014026426,0.002035325,653.6930499666846,826.9131863882614,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_14/03-01-06-01-01-01-14.wav,fearful,normal,kids_talking,female
3,1,6,2,2,2,14,-504.58667,137.3222,34.55746,51.189323,-31.639627,37.092613,-4.7425995,26.415483,-11.167628,20.982199,-6.377057,16.975004,-21.719921,25.865438,-4.526497,15.95378,-13.256851,14.15577,-14.909797,16.367298,-0.58302206,12.171594,-3.2818067,12.560584,-10.479443,11.627354,-2.559792,7.9755898,0.021336561,8.569522,2.561778,14.467602,7.1456065,15.954722,8.24645,16.06779,4.40646,12.974273,3.9381013,11.82081,2.4801962,12.457927,-0.052913923,11.851036,-1.7500144,10.1887455,0.11164107,9.542907,1.2754796,6.9127893,0.41432172,8.4884,-3.1642437,9.6774435,0.2795735,7.338616,-0.7570168,8.29635,-0.7359107,7.573715,-2.3925848,6.551321,-0.58877903,4.735797,0.029892834,5.231321,-0.53526425,6.0834284,-1.1222075,6.0594354,-0.3259393,7.379362,-1.3195506,9.464247,-0.2099571,7.8583374,1.109222,5.518533,-1.2187313,6.5461564,0.19008173,3.2296472,5033.593724700038,3589.9191127491276,4016.3851281148054,2211.4839575076553,9016.535659509202,6583.4693186788,0.10189051715874232,0.09460493091629085,0.01853997,0.029188702,684.351236796793,756.3769991994062,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_14/03-01-06-02-02-02-14.wav,fearful,strong,dogs_sitting,female
3,1,7,1,2,2,14,-600.70386,153.5366,52.258972,67.560135,-2.8908947,26.649706,9.503267,23.466099,-7.4385076,21.34775,-3.8364604,20.095913,-14.707506,19.55057,-0.53597987,12.591857,-16.238792,16.640398,-7.7469363,13.760374,-6.1909113,9.006798,-7.265546,9.337213,-7.0271573,8.200754,-3.7804563,6.9593225,-3.78407,10.724144,-4.4234247,9.222773,-4.037208,7.1564384,-3.2892752,6.9121404,-6.766262,8.468505,-4.744777,6.5441613,-4.121265,7.3159337,-2.4002979,6.3460636,-4.773814,8.492591,0.057070285,8.50746,-1.4776139,8.390405,0.39915672,7.5848618,1.4999986,8.895051,2.9285634,9.810833,2.6209178,10.505409,4.2306714,9.222324,2.0751302,7.3299193,2.2835925,8.707196,1.8789155,8.815202,2.9089231,8.882137,1.0665866,7.949271,0.9545624,6.4703717,-0.9090205,6.0690975,-0.5344692,5.0294213,-1.0878376,5.345533,-1.4906775,5.7090364,0.025813628,0.39346913,5548.294367994982,3972.9316107162313,4573.116318205197,2237.1875211842084,10279.72722457627,7224.860961104176,0.0823636674611582,0.09267493377257735,0.006965046,0.009781781,565.2831519416849,784.6775199755323,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_14/03-01-07-01-02-02-14.wav,disgust,normal,dogs_sitting,female
3,1,6,1,2,1,14,-714.44006,166.91112,46.36921,58.821033,3.1328201,20.365767,13.724387,22.433764,-1.775289,17.238176,4.937009,11.375359,-9.849574,16.3279,0.7223558,10.213118,-15.014275,16.872395,-1.2461427,7.4928646,-3.6874645,8.776883,-6.9135633,10.340345,-5.37811,6.901151,-3.5613434,6.2698784,-3.5655642,9.622783,-2.3029313,7.826086,-5.0108523,6.6671786,-3.4561582,6.3361306,-4.0776825,8.068036,-3.8467352,7.3821893,-3.5629265,6.9786596,-1.453661,5.5725827,-6.300986,9.967014,-0.12557606,5.7105527,-3.1000552,7.251483,-1.3284048,4.5682344,-3.180577,6.467528,-0.31907606,6.7091303,-1.057852,5.0258155,-1.0869219,5.8043275,-0.51737976,6.8902874,0.8967449,8.250578,2.8650424,9.635628,2.956856,8.718876,1.9644119,8.425905,1.2502725,6.2821302,0.74558645,5.4133363,0.5504807,5.511705,1.1702398,4.6577983,2.1514096,4.9861956,0.0023569306,0.038749866,7655.335724606856,3299.01690728374,5968.072582075577,1263.6269231810027,14629.598496835442,5470.8067610167145,0.0920193829113924,0.07719124304231073,0.0022081994,0.0032095301,255.79901347073454,416.2568296540337,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_14/03-01-06-01-02-01-14.wav,fearful,normal,dogs_sitting,female
3,1,6,2,2,1,14,-521.87274,144.21213,33.334152,48.52745,-26.979877,33.89112,-2.598815,22.444181,-10.83876,21.83991,-5.483819,14.710958,-19.880278,23.133287,-2.062749,12.720188,-13.693341,16.029215,-14.032293,16.291023,-1.549396,15.108798,-6.734634,11.934343,-13.192415,14.596545,-3.5125372,7.4095893,-2.8891022,9.682233,1.247598,13.281118,4.661713,12.845822,6.264718,13.525347,2.674525,9.358211,6.257486,12.917148,4.7877254,11.532557,1.8289328,12.717431,-0.77752364,10.227574,-0.7224195,8.571369,1.249351,7.1518483,-0.63345474,6.6105185,-3.9328547,9.379635,-1.4766939,7.3038197,-2.3148572,6.2807245,-0.9195303,6.9691505,-1.1806982,5.8469,-0.25533196,4.9705243,-0.039799605,5.334785,-0.5824145,6.2278028,-0.038015023,4.8835564,0.8744196,5.884321,-2.032412,6.6925025,-0.73564667,7.181263,1.0048914,7.47962,-1.2793356,4.889568,0.14300056,2.4077175,5776.318155382007,3953.823712854573,4326.456915272138,2255.4692494184133,10396.27659574468,6908.67735153113,0.09923537234042554,0.09394258924835526,0.015320548,0.025254743,748.7944546829112,804.1178647925675,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_14/03-01-06-02-02-01-14.wav,fearful,strong,dogs_sitting,female
3,1,6,2,1,1,14,-460.09598,141.60248,33.511303,45.817947,-35.925156,38.56129,-5.207021,26.730106,-11.231725,21.484648,-6.670418,11.992937,-18.947876,23.332495,-1.9392287,12.013007,-10.722457,13.597032,-14.385493,16.516615,-0.6395169,9.910691,-3.115099,9.093851,-4.969374,11.264816,7.5069633,15.16143,6.6463113,13.112527,8.986346,13.10084,8.750552,13.1548,2.3248847,12.16932,-5.306318,12.811572,-4.1629624,10.568721,-3.3610296,8.229432,0.08052065,6.211716,-0.8645882,6.0807223,-3.0667517,9.33427,-2.7379644,7.337156,-3.5953338,8.239002,-0.027776694,9.043623,5.7054715,10.479398,1.8562746,7.5789566,0.066867106,5.2335935,-2.6542494,5.396115,0.80990785,4.8597064,0.64619434,5.479757,-3.1352599,6.7417817,-3.3991103,7.4637628,-1.2530365,7.045826,0.5976541,5.4834003,0.34857014,4.8539886,-0.6842555,6.985157,-1.3782494,5.817941,0.5513428,8.637916,4996.398196446365,3612.4969992533474,3973.142527071921,2327.7945577772257,9060.96716772152,6746.02224066953,0.09827278233781646,0.07967618178460019,0.030998556,0.050352976,812.6634874960449,841.5397157313184,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_14/03-01-06-02-01-01-14.wav,fearful,strong,kids_talking,female
3,1,6,2,1,2,14,-447.3576,141.78754,31.920568,40.223522,-32.85078,37.44151,-4.3399706,23.293388,-7.76725,19.40599,-3.0895083,12.1045265,-19.924347,23.825092,-2.268819,13.315978,-8.117994,13.877721,-13.357088,16.536394,-0.5899924,10.241838,-2.0019977,11.063274,-7.7382264,11.679013,5.6775894,16.03347,5.6586504,13.214725,7.646833,13.312287,7.5184846,13.117469,3.8986924,14.13397,-2.0602322,12.995945,-1.3025292,11.674832,0.15260747,8.220248,0.8541403,6.697684,0.7181691,7.230387,-2.5842981,6.64006,-1.5532421,6.950738,-0.5203496,7.565787,-1.8689035,8.421325,2.5848637,8.849035,0.27824965,7.776755,1.0195583,4.9509926,-1.4067721,5.4615154,0.4001123,4.4204087,0.896488,6.420083,-0.73754245,6.519636,-0.79571825,6.958479,-0.3816916,5.7913003,-1.6693647,6.218215,-0.3580579,4.888311,0.73699945,5.991267,0.24102075,6.2809916,0.5159999,8.922516,5450.23140990866,3274.131686853889,4401.2920348652915,2185.8535845523083,10157.8857421875,6260.144430996997,0.10828399658203125,0.07684822786083491,0.029340554,0.04886458,841.7114755244413,727.4445906597313,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_14/03-01-06-02-01-02-14.wav,fearful,strong,kids_talking,female
3,1,7,1,1,1,14,-604.8104,157.51048,46.07312,55.997253,-9.138094,23.56135,10.465099,23.956926,-6.2110796,16.839739,2.960123,13.9688425,-12.492638,18.8974,-1.211262,10.1505785,-15.8136835,18.38452,-4.7473145,9.157682,-6.1985917,10.185995,-4.5106387,10.862875,-3.2796273,7.8197885,-4.9088902,7.089788,-5.027076,9.600321,-0.95605695,6.7805223,-3.008803,6.655762,-4.345305,7.503514,-6.6132507,7.7627206,-5.789427,8.274328,-4.9253154,7.6794324,-2.3306136,6.3987875,-4.2595963,8.322662,-0.7954768,7.8192673,-2.8007078,8.187262,-0.15752976,6.2798834,-1.9794677,7.1678023,1.5478016,8.120121,2.0319304,9.345332,2.8279834,8.463158,3.1217816,8.252173,3.757058,9.126533,1.5288715,6.7472644,2.9156222,7.0272636,1.4224339,7.140067,2.4910307,8.563684,2.2795224,9.288842,0.79988116,6.2417593,0.34017712,4.935307,-0.3428979,3.940361,0.008934299,0.15066676,6634.679746921543,3846.7450622053166,5137.037437595531,1902.0150227254958,12186.837923728814,6700.241305800945,0.0865181960628531,0.09824288181935426,0.004319151,0.0056533758,401.12410925753056,629.1722257769189,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_14/03-01-07-01-01-01-14.wav,disgust,normal,kids_talking,female
3,1,7,2,2,2,14,-609.594,164.73473,46.783237,64.69585,-4.530296,18.966232,3.7974072,19.857733,-7.822949,18.585154,-3.1807446,16.734726,-16.811096,25.701696,-0.1416131,14.732145,-20.392073,24.581854,-8.24318,12.484172,-4.488346,10.249192,-6.671552,11.530628,-6.6578083,10.591334,-2.1751513,7.908429,-5.348696,8.8393345,-6.4799857,9.714647,-2.554556,6.9093227,-4.1547346,6.8266554,-7.299172,8.970651,-4.2463226,6.5951557,-5.5100474,8.68981,-4.2865086,6.6414566,-7.688028,10.111005,-3.1622376,6.635069,-5.0362186,7.5404444,0.32532045,6.991818,-1.3427631,10.662253,2.369521,10.195403,0.6880806,10.69912,2.5655098,10.256325,1.4605631,11.46331,3.1835096,9.669946,3.4787652,10.927968,2.4012792,10.19281,3.8850634,11.125583,2.205135,9.533417,1.9890585,9.948934,0.361847,7.575333,0.1235685,6.860601,0.5749193,5.725022,0.031829376,0.38252765,5385.262478045014,4438.1602426459385,4227.599248125511,2473.849835564938,9649.947478991597,7671.078671544857,0.07013332676820729,0.09829892954999957,0.008089142,0.010593342,628.1600494993489,861.9863562261248,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_14/03-01-07-02-02-02-14.wav,disgust,strong,dogs_sitting,female
3,1,8,2,1,1,14,-665.8939,169.27788,53.69266,62.658466,-1.815803,28.828423,3.3846314,24.500504,-6.885157,20.57579,-1.1638926,14.42124,-13.577339,21.736298,5.13971,14.317334,-9.302531,15.6169615,-4.4185843,10.218694,-5.960267,9.271071,-2.2079918,8.1385975,-5.4512205,8.494014,-4.936996,8.174784,-6.216043,10.318149,-0.6922998,8.706046,-1.1237667,7.4932227,-1.8172542,8.431758,-2.9423423,8.459794,0.76411664,9.286569,-0.12373029,11.6958065,1.4594918,8.968392,-1.1287001,8.769659,-0.23472731,7.2822623,-1.522384,6.683276,1.0613018,6.2008214,-1.2224132,6.346922,1.5755891,6.5435834,0.3581394,5.748673,0.7713821,5.5593853,-1.7567416,6.5436063,0.5274342,5.5993714,0.16204306,4.995583,0.4618509,5.481912,-1.0510763,5.3693905,-0.76329714,4.5994105,-0.571578,5.933299,0.7491114,4.8870583,-0.37757248,4.6139913,1.9782522,6.1969304,0.005320067,0.07364273,6152.884770058033,3794.242739595004,5189.0448943463825,2142.440277084081,11923.843833780162,7010.158107357648,0.0764978321883378,0.07150562044257806,0.0032489111,0.0045037647,523.4512439002688,720.8508809690874,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_14/03-01-08-02-01-01-14.wav,surprised,strong,kids_talking,female
3,1,7,2,1,2,14,-625.72375,160.42343,51.18145,56.930286,-12.161855,24.81435,10.705048,25.175968,-7.248705,18.924793,-0.74299103,14.58676,-13.6333065,20.704432,0.3662909,12.75343,-20.579227,20.624105,-7.092347,10.367824,-3.326124,12.4761305,-6.980555,12.866692,-1.4041412,8.596044,-1.1120003,6.6866336,-6.406796,8.90286,-1.7807299,9.2126875,-0.85643476,7.9067373,-2.4306502,7.752971,-4.8289075,7.172565,-5.320122,7.7420645,-4.7724333,7.767939,-2.13576,5.6634145,-5.818296,8.713298,-2.1068752,5.8814783,-3.281648,5.8323703,-1.3173488,5.093374,-2.9085402,6.18134,-0.70750797,6.997738,-1.5168896,7.235759,0.72776884,6.5315404,-1.5877292,6.5849934,1.0857186,6.3588395,-0.8012866,7.6443644,0.8868274,8.401563,2.3460634,9.659426,1.7387729,7.8282547,2.7499554,8.739235,2.04339,8.130652,1.8560313,8.717101,1.4876235,6.999469,0.0077784047,0.11740701,5453.119048398933,3389.0591047189014,4685.976315113141,2178.483337557023,10672.475961538461,6319.441797210288,0.08637987446581197,0.07847459567808102,0.00387655,0.0056115035,532.5507053954512,745.1470708937817,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_14/03-01-07-02-01-02-14.wav,disgust,strong,kids_talking,female
3,1,8,1,2,1,14,-692.70294,151.95758,41.62962,61.9709,-2.3324797,21.03522,6.8566804,23.811678,-2.8768184,18.636822,0.1972056,13.210274,-12.430208,16.334421,-0.0073650777,10.751875,-13.692943,16.927732,-2.2932494,7.997204,-3.8554642,8.820436,-5.704847,8.695462,-4.8047857,7.386376,-3.842432,7.2044597,-4.406726,9.912166,-2.493392,10.070969,-3.690853,7.286467,-2.97499,7.1660366,-3.3782165,8.235374,-2.5681314,6.095499,-1.9205002,6.321088,-1.2469832,5.9052405,-1.9063793,9.701031,1.5980042,8.377738,-0.08427791,7.636916,0.6403276,7.066512,-1.3752337,7.0055,1.73635,7.123599,-0.044321813,5.8994584,-1.232962,5.212164,-1.3886395,4.847191,0.33447027,4.2648616,-0.9586222,4.846217,-0.030182695,6.522156,-0.30579677,5.911841,-1.6624631,5.446451,-0.43251884,4.844815,-0.24957442,5.7350645,-0.017319461,6.2207174,0.38027108,6.1748557,0.0039285966,0.08671018,6321.307774403102,4088.4918450629534,4953.199959072655,2321.5735434693315,11705.668604651162,7286.090392386395,0.07894907599667775,0.07652438960375166,0.0024788405,0.0041702925,586.9583144750184,783.572736490874,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_14/03-01-08-01-02-01-14.wav,surprised,normal,dogs_sitting,female
3,1,8,2,1,2,14,-627.05566,183.2085,53.90377,67.62802,-10.006621,23.776125,0.4743414,25.701769,-7.846046,19.014963,-2.609977,17.919477,-16.365953,24.632923,0.8774325,12.879864,-13.054741,17.069902,-6.2783675,11.626003,-3.6267104,11.106962,-5.3990407,8.963027,-7.4609895,10.103026,-3.4060082,8.150572,-3.7222402,10.486805,-2.524346,11.789387,-0.016175019,9.835987,-0.9344175,11.026582,-4.4707494,10.990248,-0.44783354,8.569038,-1.6988068,9.000823,0.2120121,9.533687,-1.9546255,8.29566,-0.073139325,8.473023,-0.01903626,7.6329694,0.7213682,6.052142,-1.6547915,7.320651,1.7122642,8.251724,-0.5291646,6.390039,1.6872532,5.383247,-1.9905577,5.70601,0.57234246,5.4234257,-0.5496244,5.4707046,0.571197,6.2819915,-0.51686865,5.3618813,0.012416621,7.4044533,0.78444767,7.169367,1.3927233,5.678018,0.36629385,6.7253428,0.013510628,7.4767685,0.025472296,0.273772,5260.98365110999,4204.543066073367,4311.433809979449,2590.5155407183092,9928.811961206897,7692.533232275763,0.06740526221264367,0.06607116210604506,0.0070213936,0.009671498,674.040735676398,828.8097487030981,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_14/03-01-08-02-01-02-14.wav,surprised,strong,kids_talking,female
